Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6457110694183862,0,0.6305354734409712,0.4254155142864524,2674.42570233849
GNQ,0.3402574108818018,0.9327285439180885,0.7027991907984172,0.6585950485327692,230.0
TMP,0.3204555347091939,0,0.8027962816861759,0.37441727213178994,9575.142604124705
TUN,0.646508818011257,1.19113625876151,0.8084275350952557,0.8820242039560076,1270.0
YEM,0.48241125703564774,1.381449580112615,0.585650043876768,0.8165036270083436,10598.222088187325
BDI,0.3665302063789862,0.8978333338748021,0.4850462672200033,0.5831366024912639,250.0
CUW,0.5728131311786304,0,0.7390059087521551,0.4372730133102618,4246.83613021578
CRI,0.7697752345215769,1.2710297799247774,0.8357887888298732,0.9588646010920758,2070.0
WSM,0.592015009380863,1.090813327317989,0.6860053519240752,0.7896112295409757,9236.079149304333
NPL,0.4104341463414631,0.8518489592546508,0.7006981350490729,0.6543270802150621,180.0
EAP,0.6533961382298648,0.9694732106663609,0.8379466183149207,0.8202719890703821,382.503737221297
ERI,0.32541313320825555,1.2371841728116595,0.6114309469724962,0.7246760843308038,93.73561713650906
QAT,0.7623651031894938,1.5792412067201103,0.7336530935041116,1.025086467804572,5588.05468713935
LDC,0.3985073967526045,0.9494085288290179,0.6874640904410008,0.6784600053408744,318.39618344737096
UZB,0.6461924953095693,0,0.5372299926447472,0.39447416265143886,7783.99943154765
CPV,0.606200750469043,1.0984623752838363,0.6686382508495976,0.7911004588674924,640.0
MEA,0.5935554807354277,1.2449293357491402,0.6722323825412917,0.8369057330086198,-2858.2147734158807
GRC,0.7785020637898692,1.4668848314283613,0.8312753192108875,1.0255540714763727,6130.0
BEL,0.7748592870544091,1.607262834470236,0.6997240647369347,1.0272820620871932,13160.0
WBG,0.687527632983297,0,0.6455910118411051,0.44437288160813404,3930.805773974287
ECS,0.7214423783878892,1.4927268462837768,0.7674220047832885,0.9938637431516515,6607.594129976021
ARB,0.5860058198477662,1.2240099808782505,0.6462158157744033,0.8187438721668067,1867.94787230156
AGO,0.24575196998123844,1.079815844107875,0.6422515196537542,0.6559397779142891,750.0
OSS,0.5092508145135846,1.1627213618684635,0.8004483404093925,0.8241401722638135,1027.0979212197
SLB,0.4832457786116323,1.1212610772123626,0.5405199925947493,0.7150089494729147,3714.40130643076
STP,0.55784765478424,1.3680721005723877,0.7753954473005951,0.9004384008857409,17489.833578089085
BTN,0.38667317073170765,1.037509557188508,0.6993851840677788,0.7078559706626648,490.0
COM,0.4616825515947462,1.0414902901783663,0.7699362682858415,0.757703036686318,450.0
BEN,0.4056772983114446,0.9724197335094632,0.5829099932831605,0.6536690083680228,310.0
PNG,0.4623324577861171,1.1174995638388694,0.6675814688265,0.7491378301504955,760.0
