Country,x1,x2,x3
MDA,20.708474062118043,0.21215663315769917,9.527793369381431
GNQ,5.982838525231743,10.418036366957894,-6.301632182197597
TMP,6.228862207653045,7.446922808101554,0.49687003670697294
TUN,36.88711203504095,22.689868072836823,-0.08801355284290224
YEM,42.68742584174474,16.340746823793932,6.231392959643543
BDI,56.577653872009705,31.144727928197632,-39.86076844478621
CUW,-15.337069029554758,8.509162752707606,-3.373845470062542
CRI,43.792844258494746,-5.114332465681473,27.231127613799885
WSM,41.70003985563453,-9.571812900773025,-21.25264173404906
NPL,58.50581976370802,23.015323363772467,-28.271674423828337
EAP,-93.95327637545752,-5.514213907396773,5.283613031434301
ERI,14.378530452457037,-7.907475035454081,-2.9998382428357577
QAT,11.594147152928203,-20.90859609451301,3.562753924066868
LDC,2.825512344667523,9.50080794992487,-17.5509399550918
UZB,3.8137029893451255,-5.932837789964959,0.8856896832853913
CPV,-2.669397465564644,-3.2246977392819938,1.0686326105831114
MEA,-21.12905986019811,6.641618716285581,-17.208168308731793
GRC,20.087639589946175,-15.279373385981868,37.17701243668635
BEL,10.012618679409126,-17.561435018771167,20.662814438754417
WBG,15.220933083783564,-11.342594129192324,-5.580615172986263
ECS,4.937129470134798,-65.44107354838616,16.7952479297144
ARB,-24.371399032996912,9.774812467013668,-23.432848879697083
AGO,25.76454439592493,-4.854790230792149,4.3476593206793135
OSS,7.093744393844313,-3.8707189918181526,-8.981603580511516
SLB,-13.223683997657561,3.7213732334045813,-5.316884194416332
STP,9.282319913483981,10.821581596921831,14.542339154780501
BTN,16.238008446765697,6.64386845715722,2.7041240927744
COM,67.55058961392697,6.04716286384525,-33.74862046386331
BEN,53.26383653455176,39.34291147744495,-29.421562289297267
PNG,35.179472685817444,12.112988078405046,-8.018207039839915
UGA,58.56343778876991,10.13904129197001,2.1498518316089346
LSO,49.62438400963114,-11.749812261386928,-11.927009456594998
MNG,10.994119575927755,-12.153272877766614,6.004089518832284
KSV,22.64861238215424,-2.5148010863640655,8.879733829307186
COG,47.51384890866675,6.6279805878185405,18.765254517931595
TGO,54.25141420082294,26.73315753241279,-12.373767784354799
CHE,7.402731786145393,-0.7084508841319925,7.135875223611205
MNP,-23.9942404015411,11.776549440633318,-1.0942973862031953
LBR,48.01120320222286,0.23980104892788742,-5.543012899638968
PHL,31.990868611998383,1.2124325415643897,13.90098640972996
MNE,86.28013931896875,-6.720007840872003,0.6022987699713127
KOR,-7.841867891808674,-13.873217265660063,-1.713543097315196
PRI,-5.249917040433957,-7.547117952303519,10.049114162885527
FRO,-10.918939022011322,-17.504091881420937,4.690477959981044
DZA,10.184177406179861,20.473645451162767,-21.811241260285392
SYR,53.17521429382813,8.816906112348391,3.653808821294337
CUB,9.8806597272562,13.518293640211667,3.4954150018390457
MMR,48.08698924239546,22.170944390484337,7.526219752226362
SVN,-23.26360905686202,-4.001311658661916,6.942918804295902
PRY,51.04969396438286,7.935858826516947,-6.12470363253896
SDN,44.544610195751005,18.783571822080653,16.15633083902938
FRA,6.484551934694677,-22.162380594280332,22.744989646584433
BFA,64.71931038013123,45.06302238908576,-31.457396517725673
CMR,48.57478874111912,39.00689301992008,-15.658861992630193
GUM,11.064164043645208,4.392091132473067,9.916362875568957
TJK,-38.23185861471055,-9.778175817734612,0.43859425029382515
ISR,15.07764772895663,5.120154362433328,23.719714767875292
FIN,-2.7425346688843315,-1.3449576732010318,21.971688206638028
COL,4.449300952129963,5.677059301723528,14.345761040067503
MNA,-50.639999466887076,17.050859981785372,-14.466510561856653
SSA,-119.4313387159272,8.986924270541332,-13.58587930224998
PRT,-18.331090116735762,1.7958415298436285,14.066042022290613
TCD,71.56538373362095,27.335448726167915,-4.248566824558607
NAC,8.115372980695039,-37.590423286273484,-10.540879546686654
ARG,5.5061290383540165,3.3390835462157065,23.54393355183669
WLD,-75.29697694917787,-169.87721796789387,-1.6631459399277198
PRK,-13.533845620187384,7.329313067377576,-9.147849216040306
EAS,2.0963103623360735,-29.557414858699428,1.0195166998397278
NIC,30.922757886697234,13.72222163649485,-10.798855875662625
GRL,-3.37039948913914,-1.8351347578291322,-1.138848177769836
LMC,-329.8185168749054,11.203130198391783,2.6330018845610734
KWT,10.455679809942072,1.7155368271757065,9.963047577126526
MHL,-10.462178191388466,-1.2769718426426162,1.5105687419643838
TUV,-15.908535168378727,-5.106904370967054,-3.946613892488279
NZL,-4.850670175387755,-2.1573245597474897,17.995782684747752
ATG,-0.16433937870419224,8.398878166439875,13.327874566157531
RUS,-23.137547988948622,-5.7086820433999295,5.5559086184564865
IMY,-42.77499423717692,-12.14586970936176,7.725638529889605
ZAF,1.8259557908498807,7.556439933234974,11.99859549442365
GHA,39.02366575655487,5.054924676320112,7.913378373771238
PAN,37.436133283368406,-6.102249368219227,25.85206644331514
CHN,3.216818912724239,-7.60148836714148,-4.179339434290036
HKG,5.3262233798458745,-1.951357796789462,23.33515752751483
CYP,12.220077683872896,5.528397922574557,8.164046836615032
NLD,-2.9159057465299214,-30.01304104489843,46.55404796295276
MAR,47.39353190499845,36.66343565335638,-12.015661664642103
CHL,13.017344531744692,1.0772851102784664,48.94515234556895
MIC,-897.2592657973298,11.091659081916328,-7.904662997196272
BRA,-82.97772884083528,0.6125879564825353,10.37091296076644
BIH,9.909137856669059,-7.194166208149218,-13.575807094402823
TZA,20.18266723161751,16.957912974872407,-13.816232588680009
FCS,-14.71572435815113,7.821097036499614,-12.078108910405613
MDV,-25.286813157221673,7.0363609192325995,-6.9209023043624
MLI,45.940888369382186,40.246942055344334,-15.262008008405518
PER,21.17814468279024,14.206804269809856,9.329448684301648
MYS,13.840373272903422,4.923437985609214,2.471816273975036
EGY,25.84277162186558,24.664261366264842,-10.232901234785736
SYC,14.72376714557658,-1.4816074226691014,10.490838902014742
SVK,-0.321795987087239,-2.1283517183612712,0.5678685829303567
NGA,39.07856729569528,4.352986885053109,-12.217245076449695
IND,-53.987146995101675,10.96920562279733,-3.44157618257669
KAZ,-12.561768070088482,-2.707910141013042,2.0903186686015984
IDN,-6.90231150769015,-76.80019337818058,-55.80556188179993
GRD,65.64592868784165,-2.1349026174092063,8.172128305667046
SLE,58.29886574456327,16.492356854176194,-20.218350239132953
HUN,10.388827900608971,-25.094375092105047,12.301942180362422
KHM,-13.532787670723982,1.7047868629016023,-17.427105898828515
MUS,60.90604334497063,-3.571707440206512,2.2128393506938546
KGZ,14.525558452780837,6.894724863541579,-6.745268254831281
CIV,38.865721186447004,26.52922159567591,-18.719819498592337
VUT,4.295917563146903,9.896892577363715,-13.87683639645377
TCA,9.890302953521427,-5.4365645858902125,6.412125212616609
TKM,-0.6590575106731129,-5.284050932466525,-11.604547257174481
VNM,21.69637356055705,-2.420247528220055,-16.724320386141596
