Country,x1,x2,x3
MDA,-2.312839136881741,11.355000048466596,-1.7621110184463538
GNQ,4.179665151079965,-12.482697559748757,3.1995013645547634
TMP,1.814612088976957,16.334272783572484,3.8001122045046665
TUN,-42.03422863425383,-13.742049888749857,13.52738003431103
YEM,-35.177985411154836,7.251949552712394,8.677056898476053
BDI,-58.31188975722254,-52.36014304834115,75.69985354275651
CUW,0.5516248725813717,1.0912394385121402,3.0536835328015313
CRI,-18.707777029782015,-3.8021628441778255,-15.693142160821925
WSM,-47.01818231974752,3.1640260530371553,-13.352552155940653
NPL,-46.704327614949065,-32.35262762483591,28.23824588848892
EAP,214.86872673993565,-4.7544981285546735,10.515253311158862
ERI,2.095170405406053,4.761809144158237,-0.7385052885657433
QAT,-3.0384239870204404,21.100079657567512,-10.066964148497735
LDC,24.338833365746446,-22.932267133620222,34.826900374825684
UZB,5.573923299478199,-3.537019968229342,3.5861142127074648
CPV,-44.12138733229372,1.1183196079302984,10.272781357570084
MEA,21.869712458750225,-9.422795516938274,16.48991090681569
GRC,-2.3835308430542983,-4.002101148729094,-26.11235570289155
BEL,-16.976215866408587,13.014004715209563,-44.96950480442254
WBG,-33.64113450488433,8.723032957793857,-11.326766421035053
ECS,20.708752480547524,61.719385157729086,-7.914089793167588
ARB,12.98558909294291,-16.315328020147106,13.711460399889479
AGO,-6.583810072187859,-23.576486042146367,24.63119841690075
OSS,-6.7659203275770325,-6.596618133946617,9.180121006823004
SLB,-55.07886848669123,-28.16911856743146,9.272221476714659
STP,-65.15224138538382,-0.3425322241754756,-10.520253097660378
BTN,-51.65711248624387,6.663549808930816,26.19613915998953
COM,-46.806729082326385,-3.2187013388344474,-8.888106919828907
BEN,-47.436129900938525,-41.03575807869536,17.62279141293592
PNG,-42.13614713879209,10.408806185523224,-1.2995716715408037
UGA,-39.28307914106393,-9.763253933066574,-3.9866142585466373
LSO,-51.795726549578326,-7.692020019635061,-6.702053898508637
MNG,13.688109072347329,14.206232801782697,-35.58116903881608
KSV,-7.286985792048926,-6.3024847338044125,-7.9069403908934035
COG,-37.20676065372116,9.678322534225135,-26.51174493158852
TGO,-39.94109679345802,-35.97718230617647,12.290766760759016
CHE,-4.453623303876766,5.42143029316938,0.5325816791516229
MNP,1.3597337429788323,-19.325227406007922,4.130157755520351
LBR,-45.532975377180996,15.780071826524543,-3.349833706676501
PHL,-9.67576359699458,-4.2843103620600145,-30.992722772999027
MNE,-78.89064702030895,9.013525475434243,-10.387150382333488
KOR,-8.875261557910715,65.73642693163825,18.40978654270372
PRI,-15.388045328556544,-3.1470448484791533,-2.6099419370868384
FRO,16.143048883272353,3.232145863243453,11.281453001543602
DZA,-32.517565727975416,4.662169163750173,11.808288812287392
SYR,-25.030304961656707,-14.18292982259799,-2.4350677293143437
CUB,-2.432054980910082,5.7660284377143896,-27.990271843353188
MMR,-28.35322138940505,-21.271887770918394,3.05964341519059
SVN,-1.5063911309690197,4.179720080168561,-9.087142090013174
PRY,-46.10627912432856,5.548617464937052,-0.6902114855014503
SDN,-30.42706621305516,-15.419804413167267,-16.59111024117088
FRA,12.956978533644449,20.960192815359687,-29.172161796150508
BFA,-58.194993597440046,-63.08378072507178,69.95352574619025
CMR,-48.899767141159074,-17.537635231198816,23.04274522900644
GUM,1.8484331330094737,-5.725847193864754,-1.9230676615426554
TJK,-2.5294030980342566,-12.293221506634099,15.993169822074579
ISR,-3.675145444244029,1.954029810823478,-22.440222436451418
FIN,-3.058215941434375,3.527767428339186,-16.369252218807567
COL,-28.645738500506166,-8.005949214957424,-8.594891080759778
MNA,105.12197950806578,-13.511806255550987,10.191895759229965
SSA,157.89273720259337,-23.411560858124858,22.02475548110987
PRT,8.143096248348874,-10.61428394407497,-13.396402823713478
TCD,-52.834014260771426,6.205446159699077,-9.674146377220213
NAC,-21.071073700346343,57.76362949472067,-7.030278787423001
ARG,5.126120950859536,2.0041641250746136,-14.93519665637226
WLD,123.56349433308412,180.00190962760877,15.628587541679899
PRK,-6.611154973137225,-5.7990285559612085,6.813480577862284
EAS,-12.46685834102649,37.29321601673131,7.6586664056907905
NIC,-45.45951662886694,-7.514894209346412,8.300750554068612
GRL,7.452900424914562,-2.318094485541482,-18.57749348450529
LMC,429.21385140055315,-21.965859531473257,11.528459772979728
KWT,-11.312620492473515,19.701264251543982,-5.694718761973268
MHL,11.663839245293143,3.51724183451104,-3.5851475135610125
TUV,4.056639478935603,-13.213337311335277,12.527550689429413
NZL,-3.6355057960628865,3.048129591486687,-32.000843790357
ATG,-22.019811199823042,-8.602789222150914,-8.5584789585531
RUS,8.340501301090006,-5.245036828933219,-0.5725866405413873
IMY,-22.279387521016417,-10.994421997251301,-0.1776467576613413
ZAF,-2.498578688595052,0.7986321509001091,-7.244395446666367
GHA,-46.08483388228089,-7.671938866556607,18.227408358564627
PAN,-50.76122923250843,-10.356962901041527,-19.899482351963336
CHN,-32.735266791033794,33.04942524771336,22.84885534758102
HKG,8.769338540143039,2.8467572123941567,-32.97165423073957
CYP,-12.464296307595962,-11.264631895484355,6.841116077904532
